"parkingstreetkey","USRN","StreetName","parkingZoneKey"
"1613","8400779","Carlton House Terrace","47"
"2841","8400779","Carlton House Terrace","47"
"5112","8400779","Carlton House Terrace","47"
"1615","8400780","Carlton Street","47"
"2843","8400780","Carlton Street","47"
"5708","8400780","Carlton Street","47"
"1619","8400781","Caroline Close","14"
"2847","8400781","Caroline Close","14"
"4938","8400781","Caroline Close","14"
"1620","8400782","Caroline Place","14"
"2848","8400782","Caroline Place","14"
"4939","8400782","Caroline Place","14"
"1621","8400783","Caroline Place Mews","14"
"2849","8400783","Caroline Place Mews","14"
"4940","8400783","Caroline Place Mews","14"
"1624","8400784","Caroline Terrace","3"
"2850","8400784","Caroline Terrace","3"
"5710","8400784","Caroline Terrace","3"
"1625","8400785","Carpenter Street","47"
"2851","8400785","Carpenter Street","47"
"5711","8400785","Carpenter Street","47"
"1627","8400786","Carrington Street","47"
"2852","8400786","Carrington Street","47"
"5712","8400786","Carrington Street","47"
"1645","8400787","Causton Street","39"
"1646","8400787","Causton Street","63"
"2865","8400787","Causton Street","39"
"5721","8400787","Causton Street","39"
"1647","8400788","Cavendish Avenue","29"
"2866","8400788","Cavendish Avenue","29"
"5722","8400788","Cavendish Avenue","29"
"1648","8400789","Cavendish Close","29"
"2867","8400789","Cavendish Close","29"
"5723","8400789","Cavendish Close","29"
"1714","8400790","Chilworth Mews","16"
"5011","8400790","Chilworth Mews","16"
"2928","8400790","Chilworth Mews","16"
"1715","8400791","Chilworth Street","75"
"1716","8400791","Chilworth Street","17"
"1717","8400791","Chilworth Street","14"
"1718","8400791","Chilworth Street","16"
"5117","8400791","Chilworth Street","17"
"2929","8400791","Chilworth Street","14"
"2930","8400791","Chilworth Street","16"
"2931","8400791","Chilworth Street","17"
"5756","8400792","Chippenham Mews","29"
"2932","8400792","Chippenham Mews","29"
"1719","8400792","Chippenham Mews","29"
"178","8400793","Chippenham Road","30"
"5757","8400793","Chippenham Road","29"
"1720","8400793","Chippenham Road","30"
"2933","8400793","Chippenham Road","29"
"1725","8400794","Church Street","15"
"4773","8400794","Church Street","15"
"5402","8400794","Church Street","12"
"2936","8400794","Church Street","15"
"1728","8400795","Churton Place","2"
"2940","8400795","Churton Place","2"
"5761","8400795","Churton Place","2"
"1729","8400796","Churton Street","2"
"2941","8400796","Churton Street","2"
"5762","8400796","Churton Street","2"
"1730","8400797","Circus Mews","51"
"2943","8400797","Circus Mews","51"
"5763","8400797","Circus Mews","51"
"184","8400798","Cleveland Terrace","17"
"1764","8400798","Cleveland Terrace","75"
"1765","8400798","Cleveland Terrace","17"
"1766","8400798","Cleveland Terrace","14"
"4946","8400798","Cleveland Terrace","14"
"1767","8400798","Cleveland Terrace","16"
"2972","8400798","Cleveland Terrace","14"
"2973","8400798","Cleveland Terrace","16"
"1769","8400799","Clifford Street","47"
"5782","8400799","Clifford Street","47"
"2974","8400799","Clifford Street","47"
"5784","8400800","Clifton Hill","29"
"1772","8400800","Clifton Hill","29"
"2977","8400800","Clifton Hill","29"
"2385","8400801","Hop Gardens","57"
"3490","8400801","Hop Gardens","57"
"6090","8400801","Hop Gardens","57"
"2386","8400802","Hopkins Street","57"
"3491","8400802","Hopkins Street","57"
"5476","8400802","Hopkins Street","57"
"2387","8400803","Hormead Road","30"
"3492","8400803","Hormead Road","30"
"6091","8400803","Hormead Road","30"
"6093","8400804","Horse Guards Avenue","57"
"3494","8400804","Horse Guards Avenue","57"
"2393","8400804","Horse Guards Avenue","57"
"1843","8400805","Craven Street","57"
"5814","8400805","Craven Street","57"
"3033","8400805","Craven Street","57"
"1844","8400806","Craven Terrace","17"
"3034","8400806","Craven Terrace","17"
"4820","8400806","Craven Terrace","17"
"196","8400807","Crawford Place","51"
"1846","8400807","Crawford Place","51"
"3036","8400807","Crawford Place","54"
"4743","8400807","Crawford Place","54"
"5481","8400807","Crawford Place","54"
"1847","8400808","Crawford Street","51"
"3037","8400808","Crawford Street","51"
"4744","8400808","Crawford Street","54"
"5225","8400808","Crawford Street","51"
"1850","8400809","Crompton Street","15"
"3038","8400809","Crompton Street","15"
"5816","8400809","Crompton Street","15"
"3437","8400810","Harrington Court","30"
"5817","8400811","Cross Keys Close","52"
"1851","8400811","Cross Keys Close","52"
"3040","8400811","Cross Keys Close","52"
"1853","8400812","Crown Passage","47"
"3042","8400812","Crown Passage","47"
"5819","8400812","Crown Passage","47"
"1883","8400813","Davies Mews","47"
"3067","8400813","Davies Mews","47"
"5836","8400813","Davies Mews","47"
"1884","8400814","Davies Street","47"
"3068","8400814","Davies Street","47"
"5123","8400814","Davies Street","47"
"1991","8400815","Durweston Street","51"
"3151","8400815","Durweston Street","51"
"5893","8400815","Durweston Street","51"
"2004","8400816","Eaton Mews North","3"
"3163","8400816","Eaton Mews North","3"
"5900","8400816","Eaton Mews North","3"
"2005","8400817","Eaton Mews South","3"
"5901","8400817","Eaton Mews South","3"
"3164","8400817","Eaton Mews South","3"
"2006","8400818","Eaton Mews West","3"
"3165","8400818","Eaton Mews West","3"
"5902","8400818","Eaton Mews West","3"
"2007","8400819","Eaton Place","3"
"3166","8400819","Eaton Place","3"
"5903","8400819","Eaton Place","3"
"2008","8400820","Eaton Row","3"
"3167","8400820","Eaton Row","3"
"5904","8400820","Eaton Row","3"
"2009","8400821","Eaton Square","3"
"3168","8400821","Eaton Square","3"
"5905","8400821","Eaton Square","3"
"2010","8400822","Eaton Terrace","3"
"3169","8400822","Eaton Terrace","3"
"4777","8400822","Eaton Terrace","3"
"2011","8400823","Eaton Terrace Mews","3"
"3170","8400823","Eaton Terrace Mews","3"
"5906","8400823","Eaton Terrace Mews","3"
"2017","8400824","Ebury Bridge Road","3"
"3175","8400824","Ebury Bridge Road","3"
"5503","8400824","Ebury Bridge Road","3"
"2410","8400825","Hugh Place","39"
"2411","8400825","Hugh Place","63"
"3504","8400825","Hugh Place","42"
"6098","8400825","Hugh Place","42"
"2412","8400826","Hugh Street","2"
"3505","8400826","Hugh Street","2"
"4883","8400826","Hugh Street","2"
"261","8400827","Huntsworth Mews","15"
"2417","8400827","Huntsworth Mews","15"
"3509","8400827","Huntsworth Mews","11"
"5278","8400827","Huntsworth Mews","11"
"6102","8400827","Huntsworth Mews","11"
"2418","8400828","Huxley Street","30"
"3510","8400828","Huxley Street","30"
"6103","8400828","Huxley Street","30"
"2421","8400829","Hyde Park Crescent","50"
"3513","8400829","Hyde Park Crescent","50"
"6105","8400829","Hyde Park Crescent","50"
"2423","8400830","Hyde Park Gardens Mews","50"
"3515","8400830","Hyde Park Gardens Mews","50"
"6107","8400830","Hyde Park Gardens Mews","50"
"6108","8400831","Hyde Park Square","50"
"2426","8400831","Hyde Park Square","50"
"3518","8400831","Hyde Park Square","50"
"2419","8400832","Hyde Park Street","71"
"2428","8400832","Hyde Park Street","50"
"3520","8400832","Hyde Park Street","50"
"6110","8400832","Hyde Park Street","50"
"6124","8400833","Johnson's Place","2"
"2460","8400833","Johnson's Place","2"
"3550","8400833","Johnson's Place","2"
"2463","8400834","Junction Mews","16"
"3552","8400834","Junction Mews","18"
"4717","8400834","Junction Mews","16"
"5024","8400834","Junction Mews","16"
"5048","8400834","Junction Mews","18"
"6126","8400834","Junction Mews","18"
"2465","8400835","Junction Place","16"
"3553","8400835","Junction Place","18"
"4718","8400835","Junction Place","16"
"5025","8400835","Junction Place","16"
"5049","8400835","Junction Place","18"
"6127","8400835","Junction Place","18"
"2466","8400836","Kean Street","57"
"3554","8400836","Kean Street","57"
"6128","8400836","Kean Street","57"
"2467","8400837","Kemble Street","57"
"3556","8400837","Kemble Street","57"
"6129","8400837","Kemble Street","57"
"299","8400838","Little Chester Street","3"
"3657","8400838","Little Chester Street","3"
"6177","8400838","Little Chester Street","3"
"2539","8400839","Lansdowne Row","75"
"3627","8400839","Lansdowne Row","47"
"6162","8400839","Lansdowne Row","47"
"2540","8400840","Lapford Close","30"
"3628","8400840","Lapford Close","30"
"6163","8400840","Lapford Close","30"
"6","8400841","Little College Street","40"
"302","8400841","Little College Street","40"
"303","8400841","Little College Street","63"
"3659","8400841","Little College Street","42"
"5335","8400841","Little College Street","42"
"6179","8400841","Little College Street","42"
"306","8400842","Little Essex Street","57"
"6181","8400842","Little Essex Street","57"
"3661","8400842","Little Essex Street","57"
"308","8400843","Little George Street","41"
"309","8400843","Little George Street","63"
"3662","8400843","Little George Street","42"
"6182","8400843","Little George Street","42"
"310","8400844","Little Marlborough Street","57"
"3663","8400844","Little Marlborough Street","57"
"6183","8400844","Little Marlborough Street","57"
"311","8400845","Little Newport Street","57"
"3664","8400845","Little Newport Street","57"
"4788","8400845","Little Newport Street","57"
"312","8400846","Little Portland Street","52"
"3665","8400846","Little Portland Street","52"
"6184","8400846","Little Portland Street","52"
"323","8400847","London Mews","16"
"6191","8400847","London Mews","18"
"3673","8400847","London Mews","18"
"4719","8400847","London Mews","16"
"5026","8400847","London Mews","16"
"5050","8400847","London Mews","18"
"324","8400848","London Street","16"
"3674","8400848","London Street","16"
"4720","8400848","London Street","18"
"5027","8400848","London Street","16"
"5051","8400848","London Street","18"
"5237","8400848","London Street","16"
"325","8400849","Long Acre","57"
"5211","8400849","Long Acre","57"
"5212","8400849","Long Acre","57"
"5304","8400849","Long Acre","57"
"3675","8400849","Long Acre","57"
"327","8400850","Longmoore Street","2"
"3677","8400850","Longmoore Street","2"
"5147","8400850","Longmoore Street","2"
"10","8400851","Lord Hills Road","36"
"330","8400851","Lord Hills Road","75"
"331","8400851","Lord Hills Road","75"
"3681","8400851","Lord Hills Road","28"
"6194","8400851","Lord Hills Road","28"
"11","8400852","Lord North Street","40"
"332","8400852","Lord North Street","40"
"333","8400852","Lord North Street","63"
"3682","8400852","Lord North Street","42"
"5336","8400852","Lord North Street","42"
"6195","8400852","Lord North Street","42"
"575","8400853","Oakington Road","29"
"3888","8400853","Oakington Road","29"
"6313","8400853","Oakington Road","29"
"578","8400854","Ogle Street","52"
"6315","8400854","Ogle Street","52"
"3891","8400854","Ogle Street","52"
"579","8400855","Old Barrack Yard","3"
"3892","8400855","Old Barrack Yard","3"
"6316","8400855","Old Barrack Yard","3"
"581","8400856","Old Bond Street","47"
"3893","8400856","Old Bond Street","47"
"5157","8400856","Old Bond Street","47"
"582","8400857","Old Burlington Street","47"
"3895","8400857","Old Burlington Street","47"
"4846","8400857","Old Burlington Street","47"
"584","8400858","Old Cavendish Street","52"
"3896","8400858","Old Cavendish Street","52"
"4792","8400858","Old Cavendish Street","52"
"585","8400859","Old Compton Street","57"
"3897","8400859","Old Compton Street","57"
"4695","8400859","Old Compton Street","57"
"33","8400860","Old Marylebone Road","51"
"586","8400860","Old Marylebone Road","51"
"3898","8400860","Old Marylebone Road","54"
"4755","8400860","Old Marylebone Road","54"
"6317","8400860","Old Marylebone Road","54"
"589","8400861","Old Park Lane","47"
"3900","8400861","Old Park Lane","47"
"5158","8400861","Old Park Lane","47"
"610","8400862","Ormonde Place","3"
"3920","8400862","Ormonde Place","3"
"6329","8400862","Ormonde Place","3"
"868","8400863","Roberts Mews","3"
"4136","8400863","Roberts Mews","3"
"6426","8400863","Roberts Mews","3"
"62","8400864","Rochester Row","40"
"870","8400864","Rochester Row","75"
"871","8400864","Rochester Row","39"
"872","8400864","Rochester Row","40"
"873","8400864","Rochester Row","63"
"4137","8400864","Rochester Row","39"
"4138","8400864","Rochester Row","42"
"5349","8400864","Rochester Row","42"
"6427","8400864","Rochester Row","42"
"1006","8400865","Savoy Hill","57"
"6465","8400865","Savoy Hill","57"
"4193","8400865","Savoy Hill","57"
"1007","8400866","Savoy Place","57"
"6466","8400866","Savoy Place","57"
"4194","8400866","Savoy Place","57"
"1009","8400867","Savoy Row","57"
"4195","8400867","Savoy Row","57"
"6467","8400867","Savoy Row","57"
"1010","8400868","Savoy Steps","57"
"4196","8400868","Savoy Steps","57"
"6468","8400868","Savoy Steps","57"
"1011","8400869","Savoy Street","57"
"6469","8400869","Savoy Street","57"
"6726","8400869","Savoy Street","67"
"4197","8400869","Savoy Street","57"
"1012","8400870","Savoy Way","57"
"4198","8400870","Savoy Way","57"
"6470","8400870","Savoy Way","57"
"1013","8400871","Scotland Place","57"
"4199","8400871","Scotland Place","57"
"6471","8400871","Scotland Place","57"
"102","8400872","Serle Street","57"
"1027","8400872","Serle Street","57"
"4207","8400872","Serle Street","57"
"6478","8400872","Serle Street","57"
"63","8400873","Rochester Street","39"
"875","8400873","Rochester Street","39"
"876","8400873","Rochester Street","63"
"4139","8400873","Rochester Street","42"
"5350","8400873","Rochester Street","42"
"6428","8400873","Rochester Street","42"
"75","8400874","St James's Market","47"
"951","8400874","St James's Market","47"
"4298","8400874","St James's Market","47"
"5497","8400874","St James's Market","47"
"76","8400875","St James's Place","47"
"952","8400875","St James's Place","75"
"6728","8400875","St James's Place","67"
"4299","8400875","St James's Place","47"
"4799","8400875","St James's Place","47"
"77","8400876","St James's Square","47"
"953","8400876","St James's Square","47"
"5179","8400876","St James's Square","47"
"4300","8400876","St James's Square","47"
"1364","8400877","Westbourne Street","50"
"4572","8400877","Westbourne Street","50"
"4860","8400877","Westbourne Street","50"
"141","8400878","Westbourne Terrace","17"
"1366","8400878","Westbourne Terrace","75"
"1367","8400878","Westbourne Terrace","17"
"4861","8400878","Westbourne Terrace","16"
"1368","8400878","Westbourne Terrace","16"
"4573","8400878","Westbourne Terrace","16"
"1369","8400879","Westbourne Terrace Mews","17"
"6663","8400879","Westbourne Terrace Mews","16"
"4574","8400879","Westbourne Terrace Mews","16"
